oc_id,fecha_pedido,fecha_recepcion_esperada,proveedor,sku,marca,cantidad_cajas,costo_unitario,monto_total_mxn,lead_time_dias,condicion_pago,recibido
OC00743,2023-05-14,2023-05-22,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,3297,275.31,907697.07,8,60 días,1
OC00744,2023-06-26,2023-07-03,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,4947,303.11,1499485.17,7,30 días,1
OC00745,2023-08-14,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,3353,300.94,1009051.82,7,30 días,1
OC00746,2023-09-15,2023-09-25,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,4465,306.25,1367406.25,10,60 días,1
OC00747,2023-10-21,2023-10-30,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,6953,301.62,2097163.86,9,60 días,1
OC00748,2024-01-15,2024-01-22,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,3013,303.68,914987.84,7,45 días,1
OC00749,2024-02-17,2024-02-26,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,3349,305.55,1023286.95,9,Contado,1
OC00750,2024-03-25,2024-04-01,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,6881,290.0,1995490.0,7,45 días,1
OC00751,2024-05-25,2024-06-03,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,6597,300.0,1979100.0,9,Contado,1
OC00752,2024-08-14,2024-08-19,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,4428,306.1,1355410.8,5,45 días,1
OC00753,2024-10-07,2024-10-14,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,2404,288.56,693698.24,7,30 días,1
OC00754,2024-10-29,2024-11-04,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,5023,278.88,1400814.24,6,45 días,1
OC00755,2024-12-04,2024-12-09,PROV001 - Laboratorios Jaloma SA de CV,SKU046,Jaloma,5186,304.17,1577425.62,5,Contado,1
OC00756,2022-12-27,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,1510,208.45,314759.5,6,45 días,1
OC00757,2023-01-25,2023-01-30,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,1208,221.25,267270.0,5,Contado,1
OC00758,2023-02-14,2023-02-20,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,1367,215.53,294629.51,6,30 días,1
OC00759,2023-03-10,2023-03-20,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,4076,207.33,845077.08,10,60 días,1
OC00760,2023-05-12,2023-05-22,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,2526,198.65,501789.9,10,30 días,1
OC00761,2023-06-30,2023-07-10,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,1733,221.31,383530.23,10,45 días,1
OC00762,2023-07-25,2023-07-31,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,4946,216.57,1071155.22,6,45 días,1
OC00763,2023-10-10,2023-10-16,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,4201,220.82,927664.82,6,60 días,1
OC00764,2023-11-29,2023-12-04,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,4256,218.1,928233.6,5,45 días,1
OC00765,2024-02-07,2024-02-12,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,4167,199.76,832399.92,5,60 días,1
OC00766,2024-04-22,2024-04-29,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,3370,213.88,720775.6,7,45 días,1
OC00767,2024-06-15,2024-06-24,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,2096,218.01,456948.96,9,60 días,1
OC00768,2024-07-29,2024-08-05,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,3978,210.93,839079.54,7,30 días,1
OC00769,2024-09-21,2024-09-30,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,3528,207.28,731283.84,9,Contado,1
OC00770,2024-11-09,2024-11-18,PROV001 - Laboratorios Jaloma SA de CV,SKU047,Jaloma,5825,206.09,1200474.25,9,45 días,1
OC00771,2022-12-23,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,2548,174.5,444626.0,10,Contado,1
OC00772,2023-01-24,2023-01-30,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,3835,179.23,687347.05,6,45 días,1
OC00773,2023-03-18,2023-03-27,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,4529,170.98,774368.42,9,Contado,1
OC00774,2023-05-31,2023-06-05,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,4372,166.85,729468.2,5,Contado,1
OC00775,2023-08-08,2023-08-14,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,3726,176.04,655925.04,6,Contado,1
OC00776,2023-09-27,2023-10-02,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,2331,175.79,409766.49,5,45 días,1
OC00777,2023-10-24,2023-10-30,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,4296,196.11,842488.56,6,60 días,1
OC00778,2023-12-20,2023-12-25,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,4502,189.82,854569.64,5,Contado,1
OC00779,2024-03-13,2024-03-18,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,2670,178.53,476675.1,5,60 días,1
OC00780,2024-04-26,2024-05-06,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,2592,179.78,465989.76,10,30 días,1
OC00781,2024-05-12,2024-05-20,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,7329,187.57,1374700.53,8,60 días,1
OC00782,2024-08-26,2024-09-02,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,2495,179.9,448850.5,7,60 días,1
OC00783,2024-10-14,2024-10-21,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,1695,178.64,302794.8,7,60 días,1
OC00784,2024-11-09,2024-11-18,PROV001 - Laboratorios Jaloma SA de CV,SKU048,Jaloma,3377,178.18,601713.86,9,Contado,1
OC00785,2022-12-26,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2537,268.44,681032.28,7,30 días,1
OC00786,2023-03-12,2023-03-20,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2373,257.94,612091.62,8,60 días,1
OC00787,2023-05-03,2023-05-08,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2097,282.39,592171.83,5,60 días,1
OC00788,2023-06-11,2023-06-19,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2366,267.16,632100.56,8,60 días,1
OC00789,2023-08-12,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,1990,283.59,564344.1,9,Contado,1
OC00790,2023-10-16,2023-10-23,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2704,281.67,761635.68,7,Contado,1
OC00791,2023-11-13,2023-11-20,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2293,275.08,630758.44,7,Contado,1
OC00792,2024-01-05,2024-01-15,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,1710,283.32,484477.2,10,60 días,1
OC00793,2024-02-28,2024-03-04,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2534,267.76,678503.84,5,45 días,1
OC00794,2024-04-19,2024-04-29,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,3317,264.0,875688.0,10,45 días,1
OC00795,2024-06-16,2024-06-24,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,3321,263.0,873423.0,8,60 días,1
OC00796,2024-10-07,2024-10-14,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,724,270.77,196037.48,7,45 días,1
OC00797,2024-10-16,2024-10-21,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2631,277.53,730181.43,5,60 días,1
OC00798,2024-12-08,2024-12-16,PROV001 - Laboratorios Jaloma SA de CV,SKU049,Jaloma,2569,274.14,704265.66,8,60 días,1
OC00799,2022-12-27,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,1062,258.41,274431.42,6,30 días,1
OC00800,2023-01-02,2023-01-09,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3022,244.86,739966.92,7,Contado,1
OC00801,2023-02-22,2023-02-27,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,2211,234.71,518943.81,5,60 días,1
OC00802,2023-03-29,2023-04-03,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,2185,241.55,527786.75,5,Contado,1
OC00803,2023-04-21,2023-05-01,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,2769,248.65,688511.85,10,30 días,1
OC00804,2023-05-23,2023-05-29,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3261,235.46,767835.06,6,30 días,1
OC00805,2023-07-15,2023-07-24,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,2225,233.92,520472.0,9,45 días,1
OC00806,2023-08-11,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,4241,251.02,1064575.82,10,45 días,1
OC00807,2023-10-10,2023-10-16,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3755,247.44,929137.2,6,60 días,1
OC00808,2023-11-11,2023-11-20,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3652,240.36,877794.72,9,30 días,1
OC00809,2024-01-02,2024-01-08,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3813,235.04,896207.52,6,45 días,1
OC00810,2024-03-02,2024-03-11,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,1933,237.23,458565.59,9,60 días,1
OC00811,2024-03-27,2024-04-01,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3271,242.85,794362.35,5,30 días,1
OC00812,2024-04-30,2024-05-06,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,4461,247.03,1102000.83,6,Contado,1
OC00813,2024-06-18,2024-06-24,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,4401,249.95,1100029.95,6,60 días,1
OC00814,2024-08-26,2024-09-02,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,3136,241.68,757908.48,7,Contado,1
OC00815,2024-10-07,2024-10-14,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,2929,228.42,669042.18,7,Contado,1
OC00816,2024-11-08,2024-11-18,PROV001 - Laboratorios Jaloma SA de CV,SKU050,Jaloma,5768,253.89,1464437.52,10,60 días,1
OC00817,2023-02-17,2023-02-20,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,421,1256.76,529095.96,3,45 días,1
OC00818,2023-04-17,2023-04-24,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,1018,1246.83,1269272.94,7,45 días,1
OC00819,2023-07-13,2023-07-17,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,1249,1265.68,1580834.32,4,Contado,1
OC00820,2023-12-01,2023-12-04,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,427,1239.46,529249.42,3,60 días,1
OC00821,2024-02-26,2024-03-04,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,761,1205.57,917438.77,7,45 días,1
OC00822,2024-05-27,2024-06-03,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,542,1147.35,621863.7,7,Contado,1
OC00823,2024-08-21,2024-08-26,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,533,1162.67,619703.11,5,30 días,1
OC00824,2024-09-27,2024-09-30,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,476,1181.46,562374.96,3,30 días,1
OC00825,2024-12-17,2024-12-23,PROV004 - Plásticos Jaloma SA de CV,SKU051,Plásticos Jaloma,770,1237.4,952798.0,6,60 días,1
OC00826,2023-02-01,2023-02-06,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,466,957.19,446050.54,5,60 días,1
OC00827,2023-04-24,2023-05-01,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,552,949.84,524311.68,7,60 días,1
OC00828,2023-06-12,2023-06-19,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,533,883.67,470996.11,7,45 días,1
OC00829,2023-08-03,2023-08-07,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,854,895.41,764680.14,4,60 días,1
OC00830,2023-10-30,2023-11-06,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,390,851.34,332022.6,7,Contado,1
OC00831,2023-12-15,2023-12-18,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,580,960.05,556829.0,3,Contado,1
OC00832,2024-01-31,2024-02-05,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,1237,847.61,1048493.57,5,60 días,1
OC00833,2024-08-30,2024-09-02,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,612,893.73,546962.76,3,30 días,1
OC00834,2024-11-12,2024-11-18,PROV004 - Plásticos Jaloma SA de CV,SKU052,Plásticos Jaloma,813,949.87,772244.31,6,Contado,1
OC00835,2023-03-01,2023-03-06,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,955,487.54,465600.7,5,45 días,1
OC00836,2023-05-29,2023-06-05,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,1473,490.87,723051.51,7,60 días,1
OC00837,2023-12-14,2023-12-18,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,930,484.76,450826.8,4,45 días,1
OC00838,2024-03-22,2024-03-25,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,930,446.7,415431.0,3,60 días,1
OC00839,2024-07-15,2024-07-22,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,364,488.57,177839.48,7,30 días,1
OC00840,2024-09-02,2024-09-09,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,419,491.85,206085.15,7,30 días,1
OC00841,2024-10-08,2024-10-14,PROV004 - Plásticos Jaloma SA de CV,SKU053,Plásticos Jaloma,754,469.19,353769.26,6,30 días,1
OC00842,2023-02-21,2023-02-27,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,569,1081.36,615293.84,6,45 días,1
OC00843,2023-03-30,2023-04-03,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,838,1030.55,863600.9,4,Contado,1
OC00844,2023-06-30,2023-07-03,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,585,1107.75,648033.75,3,45 días,1
OC00845,2023-09-05,2023-09-11,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,859,1048.24,900438.16,6,45 días,1
OC00846,2024-02-29,2024-03-04,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,616,1073.78,661448.48,4,45 días,1
OC00847,2024-04-25,2024-04-29,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,526,1062.48,558864.48,4,45 días,1
OC00848,2024-05-23,2024-05-27,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,909,1080.37,982056.33,4,60 días,1
OC00849,2024-09-25,2024-09-30,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,310,1054.58,326919.8,5,45 días,1
OC00850,2024-11-01,2024-11-04,PROV004 - Plásticos Jaloma SA de CV,SKU054,Plásticos Jaloma,662,1080.13,715046.06,3,45 días,1
OC00851,2023-01-18,2023-01-23,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,456,771.26,351694.56,5,45 días,1
OC00852,2023-03-21,2023-03-27,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,783,713.32,558529.56,6,45 días,1
OC00853,2023-04-25,2023-05-01,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,892,769.61,686492.12,6,Contado,1
OC00854,2023-09-11,2023-09-18,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,899,736.4,662023.6,7,45 días,1
OC00855,2023-11-23,2023-11-27,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,1268,745.29,945027.72,4,60 días,1
OC00856,2024-04-19,2024-04-22,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,487,742.5,361597.5,3,Contado,1
OC00857,2024-06-03,2024-06-10,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,444,737.84,327600.96,7,30 días,1
OC00858,2024-09-09,2024-09-16,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,310,791.81,245461.1,7,30 días,1
OC00859,2024-10-21,2024-10-28,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,389,708.79,275719.31,7,30 días,1
OC00860,2024-12-03,2024-12-09,PROV004 - Plásticos Jaloma SA de CV,SKU055,Plásticos Jaloma,1414,668.24,944891.36,6,60 días,1
OC00861,2022-12-24,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,8130,322.62,2622900.6,9,60 días,1
OC00862,2023-01-20,2023-01-30,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,7485,327.5,2451337.5,10,45 días,1
OC00863,2023-04-09,2023-04-17,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,3664,319.33,1170025.12,8,45 días,1
OC00864,2023-06-24,2023-07-03,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,2128,317.47,675576.16,9,60 días,1
OC00865,2023-07-21,2023-07-31,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,5871,339.15,1991149.65,10,60 días,1
OC00866,2023-09-26,2023-10-02,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,8506,331.49,2819653.94,6,60 días,1
OC00867,2023-11-01,2023-11-06,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,12690,363.33,4610657.7,5,45 días,1
OC00868,2024-01-12,2024-01-22,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,7351,319.59,2349306.09,10,30 días,1
OC00869,2024-03-22,2024-04-01,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,3401,335.06,1139539.06,10,30 días,1
OC00870,2024-05-07,2024-05-13,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,1844,337.34,622054.96,6,60 días,1
OC00871,2024-05-28,2024-06-03,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,2374,326.19,774375.06,6,45 días,1
OC00872,2024-07-15,2024-07-22,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,3217,315.84,1016057.28,7,45 días,1
OC00873,2024-08-21,2024-08-26,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,2965,328.75,974743.75,5,60 días,1
OC00874,2024-09-06,2024-09-16,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,5450,337.31,1838339.5,10,Contado,1
OC00875,2024-10-15,2024-10-21,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,8512,321.22,2734224.64,6,45 días,1
OC00876,2024-11-23,2024-12-02,PROV001 - Laboratorios Jaloma SA de CV,SKU056,Jaloma,8174,326.8,2671263.2,9,Contado,1
OC00877,2022-12-28,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,4139,417.87,1729563.93,5,45 días,1
OC00878,2023-01-02,2023-01-09,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,12452,406.69,5064103.88,7,45 días,1
OC00879,2023-05-08,2023-05-15,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,3207,441.7,1416531.9,7,45 días,1
OC00880,2023-06-21,2023-06-26,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,1944,422.7,821728.8,5,Contado,1
OC00881,2023-07-21,2023-07-31,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,3114,416.63,1297385.82,10,Contado,1
OC00882,2023-08-13,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,4916,433.69,2132020.04,8,30 días,1
OC00883,2023-10-04,2023-10-09,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,5443,422.57,2300048.51,5,60 días,1
OC00884,2023-10-22,2023-10-30,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,7650,440.21,3367606.5,8,Contado,1
OC00885,2023-12-18,2023-12-25,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,3742,405.27,1516520.34,7,Contado,1
OC00886,2023-12-29,2024-01-08,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,10955,430.11,4711855.05,10,45 días,1
OC00887,2024-04-07,2024-04-15,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,6136,419.59,2574604.24,8,45 días,1
OC00888,2024-07-12,2024-07-22,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,1871,442.57,828048.47,10,45 días,1
OC00889,2024-08-03,2024-08-12,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,3059,436.23,1334427.57,9,30 días,1
OC00890,2024-08-30,2024-09-09,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,3995,424.87,1697355.65,10,Contado,1
OC00891,2024-10-08,2024-10-14,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,6939,425.03,2949283.17,6,30 días,1
OC00892,2024-11-18,2024-11-25,PROV001 - Laboratorios Jaloma SA de CV,SKU057,Jaloma,9232,418.61,3864607.52,7,45 días,1
OC00893,2022-12-25,2023-01-02,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,5399,376.31,2031697.69,8,60 días,1
OC00894,2023-01-16,2023-01-23,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,5073,352.31,1787268.63,7,30 días,1
OC00895,2023-03-19,2023-03-27,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,2219,359.13,796909.47,8,30 días,1
OC00896,2023-04-14,2023-04-24,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,3449,369.12,1273094.88,10,45 días,1
OC00897,2023-07-02,2023-07-10,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,1224,349.33,427579.92,8,Contado,1
OC00898,2023-07-23,2023-07-31,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,1754,345.4,605831.6,8,45 días,1
OC00899,2023-08-16,2023-08-21,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,3219,373.08,1200944.52,5,30 días,1
OC00900,2023-09-20,2023-09-25,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,4464,339.33,1514769.12,5,45 días,1
OC00901,2023-10-13,2023-10-23,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,6267,373.4,2340097.8,10,60 días,1
OC00902,2023-11-17,2023-11-27,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,5320,355.16,1889451.2,10,Contado,1
OC00903,2024-01-02,2024-01-08,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,9435,342.56,3232053.6,6,60 días,1
OC00904,2024-03-13,2024-03-18,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,4194,379.66,1592294.04,5,45 días,1
OC00905,2024-05-12,2024-05-20,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,2247,334.09,750700.23,8,Contado,1
OC00906,2024-06-21,2024-07-01,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,2280,376.1,857508.0,10,Contado,1
OC00907,2024-07-30,2024-08-05,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,2927,401.59,1175453.93,6,30 días,1
OC00908,2024-09-07,2024-09-16,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,3064,384.53,1178199.92,9,45 días,1
OC00909,2024-10-04,2024-10-14,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,2992,355.56,1063835.52,10,30 días,1
OC00910,2024-10-20,2024-10-28,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,7772,382.13,2969914.36,8,60 días,1
OC00911,2024-12-03,2024-12-09,PROV001 - Laboratorios Jaloma SA de CV,SKU058,Jaloma Belleza,11612,376.39,4370640.68,6,30 días,1
