semana,sku,stock_cajas,demanda_semana,reabasto_cajas,dias_inventario,quiebre_stock,merma_cajas,punto_reorden
2023-10-02,SKU005,5500,647,0,59.5,0,14,1941
2023-10-09,SKU005,4907,579,0,59.3,0,27,1737
2023-10-16,SKU005,3953,927,0,29.8,0,8,2781
2023-10-23,SKU005,3254,691,0,33.0,0,14,2073
2023-10-30,SKU005,2821,419,0,47.1,0,25,1257
2023-11-06,SKU005,2234,562,0,27.8,0,10,1686
2023-11-13,SKU005,1888,336,0,39.3,0,11,1008
2023-11-20,SKU005,5234,644,4001,56.9,0,40,1932
2023-11-27,SKU005,4874,320,0,106.6,0,23,960
2023-12-04,SKU005,4577,274,0,116.9,0,42,822
2023-12-11,SKU005,4209,326,0,90.4,0,4,978
2023-12-18,SKU005,3828,377,0,71.1,0,53,1131
2023-12-25,SKU005,3367,408,0,57.8,0,26,1224
2024-01-01,SKU005,2503,838,0,20.9,0,32,2514
2024-01-08,SKU005,2198,273,0,56.4,0,12,819
2024-01-15,SKU005,1790,396,0,31.6,0,17,1188
2024-01-22,SKU005,1221,552,0,15.5,0,11,1656
2024-01-29,SKU005,4462,681,3933,45.9,0,39,2043
2024-02-05,SKU005,3816,607,0,44.0,0,48,1821
2024-02-12,SKU005,2871,897,0,22.4,0,16,2691
2024-02-19,SKU005,2270,585,0,27.2,0,25,1755
2024-02-26,SKU005,1626,619,0,18.4,0,16,1857
2024-03-04,SKU005,1096,514,0,14.9,0,1,1542
2024-03-11,SKU005,5523,917,5345,42.2,0,48,2751
2024-03-18,SKU005,4788,687,0,48.8,0,11,2061
2024-03-25,SKU005,4162,615,0,47.4,0,57,1845
2024-04-01,SKU005,3376,729,0,32.4,0,18,2187
2024-04-08,SKU005,2427,931,0,18.2,0,14,2793
2024-04-15,SKU005,1674,739,0,15.9,0,0,2217
2024-04-22,SKU005,8006,1065,7397,52.6,0,43,3195
2024-04-29,SKU005,7272,691,0,73.7,0,68,2073
2024-05-06,SKU005,6090,1114,0,38.3,0,40,3342
2024-05-13,SKU005,4821,1229,0,27.5,0,36,3687
2024-05-20,SKU005,3563,1222,0,20.4,0,16,3666
2024-05-27,SKU005,2450,1097,0,15.6,0,15,3291
2024-06-03,SKU005,8913,1022,7500,61.0,0,118,3066
2024-06-10,SKU005,7566,1229,0,43.1,0,25,3687
2024-06-17,SKU005,6824,717,0,66.6,0,21,2151
2024-06-24,SKU005,6139,664,0,64.7,0,21,1992
2024-07-01,SKU005,4683,1435,0,22.8,0,38,4305
2024-07-08,SKU005,3541,1104,0,22.5,0,42,3312
2024-07-15,SKU005,2358,1141,0,14.5,0,10,3423
2024-07-22,SKU005,8195,1296,7143,44.3,0,45,3888
2024-07-29,SKU005,7395,755,0,68.6,0,35,2265
2024-08-05,SKU005,6472,888,0,51.0,0,15,2664
2024-08-12,SKU005,5482,975,0,39.4,0,78,2925
2024-08-19,SKU005,4395,1009,0,30.5,0,4,3027
2024-08-26,SKU005,3368,1023,0,23.0,0,35,3069
2024-09-02,SKU005,2787,546,0,35.7,0,9,1638
2024-09-09,SKU005,2026,752,0,18.9,0,19,2256
2024-09-16,SKU005,1374,633,0,15.2,0,17,1899
2024-09-23,SKU005,5681,649,4973,61.3,0,70,1947
2024-09-30,SKU005,4989,622,0,56.1,0,32,1866
2024-10-07,SKU005,4381,576,0,53.2,0,3,1728
2024-10-14,SKU005,3973,405,0,68.7,0,15,1215
2024-10-21,SKU005,3186,772,0,28.9,0,22,2316
2024-10-28,SKU005,2417,747,0,22.6,0,34,2241
2024-11-04,SKU005,2026,357,0,39.7,0,9,1071
2024-11-11,SKU005,1534,483,0,22.2,0,4,1449
2024-11-18,SKU005,1056,474,0,15.6,0,1,1422
2024-11-25,SKU005,2487,419,1851,41.5,0,2,1257
2024-12-02,SKU005,2068,417,0,34.7,0,27,1251
2024-12-09,SKU005,1618,423,0,26.8,0,2,1269
2024-12-16,SKU005,5991,636,5011,65.9,0,62,1908
2024-12-23,SKU005,5212,717,0,50.9,0,46,2151
2024-12-30,SKU005,4994,172,0,203.2,0,41,516
2023-01-02,SKU006,2857,538,2633,37.2,0,0,1614
2023-01-09,SKU006,2233,624,0,25.0,0,1,1872
2023-01-16,SKU006,1850,382,0,33.9,0,4,1146
2023-01-23,SKU006,1413,433,0,22.8,0,7,1299
2023-01-30,SKU006,1070,336,0,22.3,0,14,1008
2023-02-06,SKU006,4560,532,4036,60.0,0,44,1596
2023-02-13,SKU006,4046,470,0,60.3,0,5,1410
2023-02-20,SKU006,3708,333,0,77.9,0,55,999
2023-02-27,SKU006,3098,555,0,39.1,0,36,1665
2023-03-06,SKU006,2536,526,0,33.7,0,4,1578
2023-03-13,SKU006,2084,448,0,32.6,0,11,1344
2023-03-20,SKU006,1537,536,0,20.1,0,2,1608
2023-03-27,SKU006,6695,746,5906,62.8,0,30,2238
2023-04-03,SKU006,5992,673,0,62.3,0,21,2019
2023-04-10,SKU006,5604,367,0,106.9,0,10,1101
2023-04-17,SKU006,5112,482,0,74.2,0,7,1446
2023-04-24,SKU006,4707,398,0,82.8,0,57,1194
2023-05-01,SKU006,3928,722,0,38.1,0,44,2166
2023-05-08,SKU006,3191,693,0,32.2,0,7,2079
2023-05-15,SKU006,2581,603,0,30.0,0,9,1809
2023-05-22,SKU006,2102,470,0,31.3,0,16,1410
2023-05-29,SKU006,5854,715,4483,57.3,0,60,2145
2023-06-05,SKU006,5320,474,0,78.6,0,50,1422
2023-06-12,SKU006,4862,408,0,83.4,0,63,1224
2023-06-19,SKU006,4231,568,0,52.1,0,41,1704
2023-06-26,SKU006,3765,425,0,62.0,0,15,1275
2023-07-03,SKU006,3284,466,0,49.3,0,39,1398
2023-07-10,SKU006,2628,617,0,29.8,0,26,1851
2023-07-17,SKU006,2192,410,0,37.4,0,8,1230
2023-07-24,SKU006,1473,711,0,14.5,0,11,2133
2023-07-31,SKU006,992,470,0,14.8,0,12,1410
2023-08-07,SKU006,3112,621,2753,35.1,0,45,1863
2023-08-14,SKU006,2607,460,0,39.7,0,0,1380
2023-08-21,SKU006,1980,627,0,22.1,0,0,1881
2023-08-28,SKU006,1613,367,0,30.8,0,8,1101
2023-09-04,SKU006,4681,588,3664,55.7,0,23,1764
2023-09-11,SKU006,4259,399,0,74.7,0,23,1197
2023-09-18,SKU006,3977,259,0,107.5,0,18,777
2023-09-25,SKU006,3601,358,0,70.4,0,9,1074
2023-10-02,SKU006,3059,533,0,40.2,0,29,1599
2023-10-09,SKU006,2540,490,0,36.3,0,36,1470
2023-10-16,SKU006,2132,372,0,40.1,0,28,1116
2023-10-23,SKU006,1504,600,0,17.5,0,7,1800
2023-10-30,SKU006,4795,574,3872,58.5,0,50,1722
2023-11-06,SKU006,4231,514,0,57.6,0,55,1542
2023-11-13,SKU006,3537,639,0,38.7,0,35,1917
2023-11-20,SKU006,2644,858,0,21.6,0,26,2574
2023-11-27,SKU006,8189,1020,6591,56.2,0,67,3060
2023-12-04,SKU006,7386,736,0,70.2,0,43,2208
2023-12-11,SKU006,6849,494,0,97.0,0,57,1482
2023-12-18,SKU006,6050,742,0,57.1,0,77,2226
2023-12-25,SKU006,5490,483,0,79.6,0,40,1449
2024-01-01,SKU006,5107,343,0,104.2,0,3,1029
2024-01-08,SKU006,4608,496,0,65.0,0,39,1488
2024-01-15,SKU006,3983,586,0,47.6,0,28,1758
2024-01-22,SKU006,3483,472,0,51.7,0,17,1416
2024-01-29,SKU006,2828,638,0,31.0,0,8,1914
2024-02-05,SKU006,2372,448,0,37.1,0,20,1344
2024-02-12,SKU006,1991,361,0,38.6,0,23,1083
2024-02-19,SKU006,1483,485,0,21.4,0,8,1455
2024-02-26,SKU006,1057,418,0,17.7,0,6,1254
2024-03-04,SKU006,4165,634,3748,46.0,0,21,1902
2024-03-11,SKU006,3637,507,0,50.2,0,42,1521
2024-03-18,SKU006,3078,517,0,41.7,0,36,1551
2024-03-25,SKU006,2506,536,0,32.7,0,30,1608
2024-04-01,SKU006,2236,240,0,65.2,0,8,720
2024-04-08,SKU006,1847,381,0,33.9,0,14,1143
2024-04-15,SKU006,1404,429,0,22.9,0,0,1287
2024-04-22,SKU006,3108,474,2178,45.9,0,21,1422
2024-04-29,SKU006,2558,529,0,33.8,0,25,1587
2024-05-06,SKU006,2219,314,0,49.5,0,29,942
2024-05-13,SKU006,1743,447,0,27.3,0,11,1341
2024-05-20,SKU006,1257,475,0,18.5,0,17,1425
2024-05-27,SKU006,3387,526,2673,45.1,0,43,1578
2024-06-03,SKU006,2812,532,0,37.0,0,22,1596
2024-06-10,SKU006,2097,693,0,21.2,0,28,2079
2024-06-17,SKU006,1559,510,0,21.4,0,1,1530
2024-06-24,SKU006,3458,572,2472,42.3,0,13,1716
2024-07-01,SKU006,3089,356,0,60.7,0,46,1068
2024-07-08,SKU006,2745,298,0,64.5,0,28,894
2024-07-15,SKU006,2516,201,0,87.6,0,26,603
2024-07-22,SKU006,1937,553,0,24.5,0,4,1659
2024-07-29,SKU006,1448,485,0,20.9,0,18,1455
2024-08-05,SKU006,983,447,0,15.4,0,2,1341
2024-08-12,SKU006,2538,363,1920,48.9,0,16,1089
2024-08-19,SKU006,1846,676,0,19.1,0,13,2028
2024-08-26,SKU006,1269,564,0,15.7,0,0,1692
2024-09-02,SKU006,3944,437,3112,63.2,0,0,1311
2024-09-09,SKU006,3316,628,0,37.0,0,31,1884
2024-09-16,SKU006,2639,646,0,28.6,0,18,1938
2024-09-23,SKU006,2370,251,0,66.1,0,14,753
2024-09-30,SKU006,1767,589,0,21.0,0,17,1767
2024-10-07,SKU006,1223,527,0,16.2,0,2,1581
2024-10-14,SKU006,910,311,0,20.5,0,5,933
2024-10-21,SKU006,3575,490,3160,51.1,0,35,1470
2024-10-28,SKU006,2919,621,0,32.9,0,31,1863
2024-11-04,SKU006,2460,428,0,40.2,0,24,1284
2024-11-11,SKU006,1836,600,0,21.4,0,10,1800
2024-11-18,SKU006,6295,742,5211,59.4,0,80,2226
2024-11-25,SKU006,5860,355,0,115.5,0,8,1065
2024-12-02,SKU006,5293,559,0,66.3,0,69,1677
2024-12-09,SKU006,4711,513,0,64.3,0,28,1539
2024-12-16,SKU006,3843,840,0,32.0,0,4,2520
2024-12-23,SKU006,3365,474,0,49.7,0,38,1422
2024-12-30,SKU006,3018,309,0,68.4,0,25,927
2023-01-02,SKU007,2376,394,2029,42.2,0,24,1182
2023-01-09,SKU007,6330,826,4804,53.6,0,4,2478
2023-01-16,SKU007,5899,427,0,96.7,0,29,1281
2023-01-23,SKU007,5286,584,0,63.4,0,37,1752
2023-01-30,SKU007,4567,682,0,46.9,0,57,2046
2023-02-06,SKU007,3973,537,0,51.8,0,32,1611
2023-02-13,SKU007,3420,521,0,45.9,0,34,1563
2023-02-20,SKU007,2767,619,0,31.3,0,16,1857
2023-02-27,SKU007,2099,652,0,22.5,0,29,1956
2023-03-06,SKU007,8166,913,7009,62.6,0,41,2739
2023-03-13,SKU007,7619,506,0,105.4,0,69,1518
2023-03-20,SKU007,7005,545,0,90.0,0,19,1635
2023-03-27,SKU007,6614,372,0,124.5,0,5,1116
2023-04-03,SKU007,6063,546,0,77.7,0,87,1638
2023-04-10,SKU007,5136,840,0,42.8,0,13,2520
2023-04-17,SKU007,4407,716,0,43.1,0,2,2148
2023-04-24,SKU007,3695,710,0,36.4,0,30,2130
2023-05-01,SKU007,2882,783,0,25.8,0,12,2349
2023-05-08,SKU007,2340,530,0,30.9,0,22,1590
2023-05-15,SKU007,1627,691,0,16.5,0,9,2073
2023-05-22,SKU007,1303,315,0,29.0,0,10,945
2023-05-29,SKU007,3517,499,2723,49.3,0,35,1497
2023-06-05,SKU007,3015,467,0,45.2,0,10,1401
2023-06-12,SKU007,2221,784,0,19.8,0,8,2352
2023-06-19,SKU007,1592,621,0,17.9,0,1,1863
2023-06-26,SKU007,1086,505,0,15.1,0,12,1515
2023-07-03,SKU007,6094,724,5744,58.9,0,34,2172
2023-07-10,SKU007,5389,671,0,56.2,0,5,2013
2023-07-17,SKU007,4604,780,0,41.3,0,4,2340
2023-07-24,SKU007,4169,431,0,67.7,0,61,1293
2023-07-31,SKU007,3450,658,0,36.7,0,25,1974
2023-08-07,SKU007,2924,501,0,40.9,0,30,1503
2023-08-14,SKU007,2459,435,0,39.6,0,35,1305
2023-08-21,SKU007,1859,565,0,23.0,0,16,1695
2023-08-28,SKU007,6014,817,4988,51.5,0,77,2451
2023-09-04,SKU007,5210,727,0,50.2,0,74,2181
2023-09-11,SKU007,4326,810,0,37.4,0,22,2430
2023-09-18,SKU007,3856,448,0,60.2,0,52,1344
2023-09-25,SKU007,3463,341,0,71.1,0,0,1023
2023-10-02,SKU007,2914,549,0,37.2,0,25,1647
2023-10-09,SKU007,2317,572,0,28.4,0,31,1716
2023-10-16,SKU007,7999,853,6566,65.6,0,78,2559
2023-10-23,SKU007,7282,639,0,79.8,0,46,1917
2023-10-30,SKU007,6426,810,0,55.5,0,6,2430
2023-11-06,SKU007,5610,810,0,48.5,0,7,2430
2023-11-13,SKU007,5130,473,0,75.9,0,45,1419
2023-11-20,SKU007,4463,622,0,50.2,0,40,1866
2023-11-27,SKU007,3868,555,0,48.8,0,37,1665
2023-12-04,SKU007,3182,649,0,34.3,0,2,1947
2023-12-11,SKU007,2561,619,0,29.0,0,6,1857
2023-12-18,SKU007,1736,819,0,14.8,0,12,2457
2023-12-25,SKU007,1363,361,0,26.4,0,0,1083
2024-01-01,SKU007,3706,607,2950,42.7,0,35,1821
2024-01-08,SKU007,3224,447,0,50.5,0,14,1341
2024-01-15,SKU007,2547,663,0,26.9,0,21,1989
2024-01-22,SKU007,2139,387,0,38.7,0,1,1161
2024-01-29,SKU007,1651,487,0,23.7,0,13,1461
2024-02-05,SKU007,4556,636,3554,50.1,0,0,1908
2024-02-12,SKU007,4052,504,0,56.3,0,40,1512
2024-02-19,SKU007,3600,412,0,61.2,0,18,1236
2024-02-26,SKU007,2952,630,0,32.8,0,20,1890
2024-03-04,SKU007,2208,724,0,21.3,0,9,2172
2024-03-11,SKU007,6674,765,5240,61.1,0,86,2295
2024-03-18,SKU007,6104,484,0,88.3,0,11,1452
2024-03-25,SKU007,5752,341,0,118.1,0,10,1023
2024-04-01,SKU007,5312,430,0,86.5,0,49,1290
2024-04-08,SKU007,4692,571,0,57.5,0,48,1713
2024-04-15,SKU007,3842,802,0,33.5,0,13,2406
2024-04-22,SKU007,3337,492,0,47.5,0,36,1476
2024-04-29,SKU007,2668,633,0,29.5,0,16,1899
2024-05-06,SKU007,1987,665,0,20.9,0,1,1995
2024-05-13,SKU007,1628,358,0,31.8,0,2,1074
2024-05-20,SKU007,6222,661,5257,65.9,0,66,1983
2024-05-27,SKU007,5671,485,0,81.8,0,24,1455
2024-06-03,SKU007,4842,805,0,42.1,0,1,2415
2024-06-10,SKU007,4327,514,0,58.9,0,25,1542
2024-06-17,SKU007,3561,741,0,33.6,0,50,2223
2024-06-24,SKU007,3183,328,0,67.9,0,44,984
2024-07-01,SKU007,2590,549,0,33.0,0,24,1647
2024-07-08,SKU007,1941,625,0,21.7,0,11,1875
2024-07-15,SKU007,4753,833,3656,39.9,0,28,2499
2024-07-22,SKU007,4107,618,0,46.5,0,59,1854
2024-07-29,SKU007,3364,684,0,34.4,0,22,2052
2024-08-05,SKU007,2601,741,0,24.6,0,31,2223
2024-08-12,SKU007,2143,427,0,35.1,0,1,1281
2024-08-19,SKU007,1557,585,0,18.6,0,11,1755
2024-08-26,SKU007,4083,572,3109,50.0,0,28,1716
2024-09-02,SKU007,3806,249,0,107.0,0,17,747
2024-09-09,SKU007,3239,550,0,41.2,0,39,1650
2024-09-16,SKU007,2843,357,0,55.7,0,6,1071
2024-09-23,SKU007,2358,479,0,34.5,0,17,1437
2024-09-30,SKU007,1815,526,0,24.2,0,26,1578
2024-10-07,SKU007,1345,444,0,21.2,0,19,1332
2024-10-14,SKU007,4306,449,3429,67.1,0,55,1347
2024-10-21,SKU007,3405,846,0,28.2,0,50,2538
2024-10-28,SKU007,2851,504,0,39.6,0,19,1512
2024-11-04,SKU007,2161,671,0,22.5,0,13,2013
2024-11-11,SKU007,1601,547,0,20.5,0,1,1641
2024-11-18,SKU007,3976,686,3062,40.6,0,10,2058
2024-11-25,SKU007,3358,608,0,38.7,0,21,1824
2024-12-02,SKU007,2668,669,0,27.9,0,25,2007
2024-12-09,SKU007,1868,775,0,16.9,0,21,2325
2024-12-16,SKU007,4645,777,3575,41.8,0,4,2331
2024-12-23,SKU007,4089,552,0,51.9,0,6,1656
2024-12-30,SKU007,3808,275,0,96.9,0,48,825
2023-01-02,SKU008,4070,560,4354,50.9,0,56,1680
2023-01-09,SKU008,3240,774,0,29.3,0,19,2322
2023-01-16,SKU008,2640,581,0,31.8,0,2,1743
2023-01-23,SKU008,2372,266,0,62.4,0,18,798
2023-01-30,SKU008,1685,669,0,17.6,0,4,2007
2023-02-06,SKU008,5093,624,4036,57.1,0,70,1872
2023-02-13,SKU008,4498,525,0,60.0,0,57,1575
2023-02-20,SKU008,3855,586,0,46.0,0,49,1758
2023-02-27,SKU008,3155,651,0,33.9,0,35,1953
2023-03-06,SKU008,2506,614,0,28.6,0,18,1842
2023-03-13,SKU008,1856,632,0,20.6,0,9,1896
2023-03-20,SKU008,5226,680,4059,53.8,0,10,2040
2023-03-27,SKU008,4549,667,0,47.7,0,68,2001
2023-04-03,SKU008,3830,651,0,41.2,0,54,1953
2023-04-10,SKU008,3209,567,0,39.6,0,11,1701
2023-04-17,SKU008,3010,188,0,112.1,0,19,564
2023-04-24,SKU008,2291,700,0,22.9,0,18,2100
2023-05-01,SKU008,7354,995,6076,51.7,0,82,2985
2023-05-08,SKU008,6643,629,0,73.9,0,0,1887
2023-05-15,SKU008,5689,954,0,41.7,0,0,2862
2023-05-22,SKU008,4908,781,0,44.0,0,54,2343
2023-05-29,SKU008,4079,775,0,36.8,0,13,2325
2023-06-05,SKU008,3313,753,0,30.8,0,41,2259
2023-06-12,SKU008,2359,913,0,18.1,0,19,2739
2023-06-19,SKU008,1749,591,0,20.7,0,19,1773
2023-06-26,SKU008,7318,855,6443,59.9,0,57,2565
2023-07-03,SKU008,6852,409,0,117.3,0,38,1227
2023-07-10,SKU008,6018,796,0,52.9,0,64,2388
2023-07-17,SKU008,5517,437,0,88.4,0,4,1311
2023-07-24,SKU008,4837,676,0,50.1,0,32,2028
2023-07-31,SKU008,3938,867,0,31.8,0,4,2601
2023-08-07,SKU008,3192,742,0,30.1,0,26,2226
2023-08-14,SKU008,2233,933,0,16.8,0,9,2799
2023-08-21,SKU008,4834,777,3387,43.5,0,12,2331
2023-08-28,SKU008,4396,426,0,72.2,0,40,1278
2023-09-04,SKU008,3724,632,0,41.2,0,0,1896
2023-09-11,SKU008,3273,451,0,50.8,0,17,1353
2023-09-18,SKU008,2767,489,0,39.6,0,40,1467
2023-09-25,SKU008,2008,719,0,19.5,0,14,2157
2023-10-02,SKU008,1479,515,0,20.1,0,13,1545
2023-10-09,SKU008,4821,666,4021,50.7,0,1,1998
2023-10-16,SKU008,4178,642,0,45.6,0,34,1926
2023-10-23,SKU008,3326,818,0,28.5,0,21,2454
2023-10-30,SKU008,2573,732,0,24.6,0,21,2196
2023-11-06,SKU008,1773,779,0,15.9,0,11,2337
2023-11-13,SKU008,6929,842,6009,57.6,0,24,2526
2023-11-20,SKU008,6355,550,0,80.9,0,25,1650
2023-11-27,SKU008,5460,870,0,43.9,0,37,2610
2023-12-04,SKU008,4369,1054,0,29.0,0,58,3162
2023-12-11,SKU008,3736,575,0,45.5,0,28,1725
2023-12-18,SKU008,2988,720,0,29.0,0,0,2160
2023-12-25,SKU008,2736,252,0,76.0,0,4,756
2024-01-01,SKU008,2427,305,0,55.7,0,8,915
2024-01-08,SKU008,1934,485,0,27.9,0,18,1455
2024-01-15,SKU008,1381,535,0,18.1,0,16,1605
2024-01-22,SKU008,4810,580,4025,58.1,0,10,1740
2024-01-29,SKU008,4224,576,0,51.3,0,55,1728
2024-02-05,SKU008,3529,640,0,38.6,0,2,1920
2024-02-12,SKU008,3183,344,0,64.8,0,4,1032
2024-02-19,SKU008,2482,697,0,24.9,0,10,2091
2024-02-26,SKU008,1906,566,0,23.6,0,19,1698
2024-03-04,SKU008,4684,759,3556,43.2,0,47,2277
2024-03-11,SKU008,4032,605,0,46.7,0,10,1815
2024-03-18,SKU008,3338,684,0,34.2,0,15,2052
2024-03-25,SKU008,2651,672,0,27.6,0,6,2016
2024-04-01,SKU008,1876,769,0,17.1,0,20,2307
2024-04-08,SKU008,7696,860,6700,62.6,0,50,2580
2024-04-15,SKU008,7005,641,0,76.5,0,96,1923
2024-04-22,SKU008,6114,795,0,53.8,0,53,2385
2024-04-29,SKU008,5310,751,0,49.5,0,46,2253
2024-05-06,SKU008,4985,279,0,125.1,0,59,837
2024-05-13,SKU008,4257,669,0,44.5,0,37,2007
2024-05-20,SKU008,3343,877,0,26.7,0,23,2631
2024-05-27,SKU008,2520,800,0,22.0,0,5,2400
2024-06-03,SKU008,1793,722,0,17.4,0,7,2166
2024-06-10,SKU008,6525,859,5598,53.2,0,77,2577
2024-06-17,SKU008,6018,430,0,98.0,0,5,1290
2024-06-24,SKU008,5328,685,0,54.4,0,32,2055
2024-07-01,SKU008,4445,851,0,36.6,0,64,2553
2024-07-08,SKU008,3680,701,0,36.7,0,43,2103
2024-07-15,SKU008,2811,826,0,23.8,0,32,2478
2024-07-22,SKU008,2163,616,0,24.6,0,20,1848
2024-07-29,SKU008,1528,615,0,17.4,0,3,1845
2024-08-05,SKU008,5065,541,4081,65.5,0,32,1623
2024-08-12,SKU008,4433,600,0,51.7,0,65,1800
2024-08-19,SKU008,3755,613,0,42.9,0,4,1839
2024-08-26,SKU008,3089,662,0,32.7,0,22,1986
2024-09-02,SKU008,2414,653,0,25.9,0,21,1959
2024-09-09,SKU008,7044,811,5462,60.8,0,72,2433
2024-09-16,SKU008,6165,807,0,53.5,0,19,2421
2024-09-23,SKU008,5609,537,0,73.1,0,77,1611
2024-09-30,SKU008,4812,720,0,46.8,0,44,2160
2024-10-07,SKU008,4005,763,0,36.7,0,47,2289
2024-10-14,SKU008,3209,749,0,30.0,0,44,2247
2024-10-21,SKU008,2655,510,0,36.4,0,19,1530
2024-10-28,SKU008,9658,1201,8223,56.3,0,47,3603
2024-11-04,SKU008,8779,832,0,73.9,0,56,2496
2024-11-11,SKU008,7801,922,0,59.2,0,109,2766
2024-11-18,SKU008,6989,703,0,69.6,0,64,2109
2024-11-25,SKU008,6354,571,0,77.9,0,32,1713
2024-12-02,SKU008,5555,767,0,50.7,0,45,2301
2024-12-09,SKU008,4767,743,0,44.9,0,51,2229
2024-12-16,SKU008,3661,1055,0,24.3,0,39,3165
2024-12-23,SKU008,2694,928,0,20.3,0,35,2784
2024-12-30,SKU008,2459,200,0,86.1,0,35,600
2023-01-02,SKU009,472,185,0,17.9,0,2,555
2023-01-09,SKU009,2907,678,3115,30.0,0,17,2034
2023-01-16,SKU009,2659,231,0,80.6,0,2,693
2023-01-23,SKU009,2284,373,0,42.9,0,23,1119
2023-01-30,SKU009,2060,201,0,71.7,0,20,603
2023-02-06,SKU009,1873,167,0,78.5,0,17,501
2023-02-13,SKU009,1483,373,0,27.8,0,18,1119
2023-02-20,SKU009,1127,338,0,23.3,0,11,1014
2023-02-27,SKU009,3139,456,2479,48.2,0,24,1368
2023-03-06,SKU009,2789,326,0,59.9,0,26,978
2023-03-13,SKU009,2580,183,0,98.7,0,24,549
2023-03-20,SKU009,2129,427,0,34.9,0,17,1281
2023-03-27,SKU009,1592,520,0,21.4,0,18,1560
2023-04-03,SKU009,4435,728,3589,42.6,0,54,2184
2023-04-10,SKU009,4053,328,0,86.5,0,39,984
2023-04-17,SKU009,3468,546,0,44.5,0,13,1638
2023-04-24,SKU009,2877,578,0,34.8,0,16,1734
2023-05-01,SKU009,2282,579,0,27.6,0,17,1737
2023-05-08,SKU009,1814,451,0,28.2,0,21,1353
2023-05-15,SKU009,4396,620,3223,49.6,0,59,1860
2023-05-22,SKU009,3956,381,0,72.7,0,20,1143
2023-05-29,SKU009,3603,333,0,75.7,0,36,999
2023-06-05,SKU009,3327,240,0,97.0,0,20,720
2023-06-12,SKU009,2737,570,0,33.6,0,5,1710
2023-06-19,SKU009,2312,420,0,38.5,0,11,1260
2023-06-26,SKU009,1925,376,0,35.8,0,19,1128
2023-07-03,SKU009,1593,313,0,35.6,0,20,939
2023-07-10,SKU009,1351,222,0,42.6,0,15,666
2023-07-17,SKU009,940,396,0,16.6,0,5,1188
2023-07-24,SKU009,3998,545,3608,51.3,0,59,1635
2023-07-31,SKU009,3445,494,0,48.8,0,16,1482
2023-08-07,SKU009,3146,283,0,77.8,0,36,849
2023-08-14,SKU009,2708,402,0,47.2,0,16,1206
2023-08-21,SKU009,2154,538,0,28.0,0,24,1614
2023-08-28,SKU009,1764,366,0,33.7,0,15,1098
2023-09-04,SKU009,4056,611,2918,46.5,0,18,1833
2023-09-11,SKU009,3665,373,0,68.8,0,41,1119
2023-09-18,SKU009,3184,440,0,50.7,0,16,1320
2023-09-25,SKU009,2717,451,0,42.2,0,14,1353
2023-10-02,SKU009,2119,584,0,25.4,0,19,1752
2023-10-09,SKU009,1726,374,0,32.3,0,5,1122
2023-10-16,SKU009,1288,433,0,20.8,0,3,1299
2023-10-23,SKU009,2706,434,1855,43.6,0,33,1302
2023-10-30,SKU009,2276,397,0,40.1,0,29,1191
2023-11-06,SKU009,9373,1244,8370,52.7,0,75,3732
2023-11-13,SKU009,8637,661,0,91.5,0,107,1983
2023-11-20,SKU009,8155,375,0,152.2,0,82,1125
2023-11-27,SKU009,7525,548,0,96.1,0,40,1644
2023-12-04,SKU009,6934,551,0,88.1,0,21,1653
2023-12-11,SKU009,6460,453,0,99.8,0,13,1359
2023-12-18,SKU009,5915,532,0,77.8,0,10,1596
2023-12-25,SKU009,5118,787,0,45.5,0,10,2361
2024-01-01,SKU009,4512,596,0,53.0,0,5,1788
2024-01-08,SKU009,4282,225,0,133.2,0,60,675
2024-01-15,SKU009,3860,362,0,74.6,0,44,1086
2024-01-22,SKU009,3645,171,0,149.2,0,50,513
2024-01-29,SKU009,2984,611,0,34.2,0,44,1833
2024-02-05,SKU009,2793,147,0,133.0,0,16,441
2024-02-12,SKU009,2524,253,0,69.8,0,21,759
2024-02-19,SKU009,2194,309,0,49.7,0,15,927
2024-02-26,SKU009,1872,307,0,42.7,0,23,921
2024-03-04,SKU009,1635,214,0,53.5,0,22,642
2024-03-11,SKU009,1298,315,0,28.8,0,5,945
2024-03-18,SKU009,916,377,0,17.0,0,7,1131
2024-03-25,SKU009,2921,378,2390,54.1,0,3,1134
2024-04-01,SKU009,2472,446,0,38.8,0,8,1338
2024-04-08,SKU009,2232,232,0,67.3,0,19,696
2024-04-15,SKU009,1670,543,0,21.5,0,13,1629
2024-04-22,SKU009,1117,540,0,14.5,0,1,1620
2024-04-29,SKU009,2749,483,2116,39.8,0,39,1449
2024-05-06,SKU009,2207,503,0,30.7,0,16,1509
2024-05-13,SKU009,1616,575,0,19.7,0,20,1725
2024-05-20,SKU009,1068,528,0,14.2,0,12,1584
2024-05-27,SKU009,768,288,0,18.7,0,4,864
2024-06-03,SKU009,2332,387,1955,42.2,0,33,1161
2024-06-10,SKU009,1978,321,0,43.1,0,3,963
2024-06-17,SKU009,1488,487,0,21.4,0,10,1461
2024-06-24,SKU009,5362,624,4508,60.1,0,10,1872
2024-07-01,SKU009,4987,365,0,95.6,0,38,1095
2024-07-08,SKU009,4314,635,0,47.6,0,42,1905
2024-07-15,SKU009,3816,456,0,58.6,0,18,1368
2024-07-22,SKU009,3460,338,0,71.7,0,42,1014
